product_type,brand,model,processor,ram_gb,storage_gb,gpu,os,weight_kg,battery_wh,battery_mah,display_size_inches,display_resolution,refresh_rate_hz,charging_w,front_camera,back_camera,description,review_text,source_url,price_original,price_currency,price_bdt
Laptop,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Intel Core i7 6500U 2.5GHz,6,1024,AMD Radeon R5 M330,Windows 10,2.19,,,15.6,1366x768,,,,,"For those seeking reliable technology, the HP 15-AC110nv (i7-6500U/6GB/1TB/Radeon stands out as a dynamic and dependable choice. It boasts an impressive architecture featuring the Intel Core i7 6500U 2.5GHz processor, 6 of memory and a spacious 1024.0 of internal storage to comfortably manage multitasking without bottlenecks. The device incorporates a 15.6-inch display featuring a crisp 1366x768 resolution, making it fantastic for media consumption and creative work. Graphics rendering is effectively managed by the AMD Radeon R5 M330, providing stability across gaming and design software. Physical endurance is addressed by a surprisingly light 2.19kg frame, keeping you productive on the go. Operating on Windows 10, this configuration positions the HP 15-AC110nv (i7-6500U/6GB/1TB/Radeon as a highly capable daily driver.",,https://blog.jaynish.me/hp-15-ac110nv-i7-6500u-6gb-1tb-radeon-review-and-specifications/,840.4,USD,100848
Laptop,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Intel Celeron Dual Core N3050 1.6GHz,4,500,Intel HD Graphics,Windows 10,2.2,,,15.6,1366x768,,,,,"The Asus X553SA-XX031T (N3050/4GB/500GB/W10) seamlessly blends aesthetics with performance, making it a modern companion for daily tasks. System operations are equipped with the Intel Celeron Dual Core N3050 1.6GHz processor, 4 of memory and a spacious 500.0 of internal storage, providing the necessary bandwidth for intensive applications. The device incorporates a 15.6-inch display featuring a crisp 1366x768 resolution, making it fantastic for media consumption and creative work. Graphics rendering is effectively managed by the Intel HD Graphics, providing stability across gaming and design software. It integrates an overall weight of just 2.2kg to maximize mobility without sacrificing runtime. Operating on Windows 10, this configuration positions the Asus X553SA-XX031T (N3050/4GB/500GB/W10) as a highly capable daily driver.",,https://blog.jaynish.me/asus-x553sa-xx031t-n3050-4gb-500gb-w10-review-and-specifications/,405.9,USD,48708
Laptop,Acer,Aspire 3,AMD A9-Series 9420 3GHz,4,500,AMD Radeon R5,Windows 10,2.1,,,15.6,1366x768,165,,,,"The Acer Aspire 3 emerges as a feature-rich solution designed to elevate your digital experience. Additionally, it is powered by the AMD A9-Series 9420 3GHz processor, 4 of memory and a spacious 500.0 of internal storage, ensuring brisk responsiveness. Its front panel is dominated by a 15.6-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 165.0 refresh rate, providing vibrant colors and sharp contrasts. Graphics rendering is effectively managed by the AMD Radeon R5, providing stability across gaming and design software. For users constantly on the move, it features a surprisingly light 2.1kg frame. Ultimately, with Windows 10 at the helm, the Acer Aspire 3 easily satisfies the rigorous demands of contemporary digital life.",,https://www.gadgets360.com/acer-aspire-3-8130; https://www.productindetail.com/pn/acer-aspire-3,440,USD,52800
Laptop,Dell,XPS 13,Intel Core i5 8250U 1.6GHz,8,128,Intel UHD Graphics 620,Windows 10,1.22,52,,13.3,1920x1080,360,,,,"The Dell XPS 13 seamlessly blends aesthetics with performance, making it a modern companion for daily tasks. It boasts an impressive architecture featuring the Intel Core i5 8250U 1.6GHz processor, 8 of memory and a spacious 128.0 of internal storage to comfortably manage multitasking without bottlenecks. Users will appreciate the visual fidelity offered by a 13.3-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 360.0 refresh rate, perfect for streaming and reading. With the Intel UHD Graphics 620 on board, visual performance is consistently maintained at a high tier. Practicality is further enhanced by an endurance-focused 52.0 battery and a portable chassis weighing 1.22kg, offering an excellent balance of longevity and comfort. Running naturally on Windows 10, the Dell XPS 13 is an outstanding technological investment.",,https://www.dell.com/en-us/shop/dell-laptops/new-xps-13-laptop/spd/xps13dx13260laptop,1076.9,USD,129228
Laptop,Dell,XPS 13,Intel Core i7 8550U 1.8GHz,16,512,Intel UHD Graphics 620,Windows 10,1.2,55,,13.3,3200x1800,360,,,,"The Dell XPS 13 emerges as a powerful solution designed to elevate your digital experience. System operations are driven by the Intel Core i7 8550U 1.8GHz processor, 16 of memory and a spacious 512.0 of internal storage, providing the necessary bandwidth for intensive applications. Visuals are handled by a 13.3-inch display featuring a crisp 3200x1800 resolution featuring an ultra-smooth 360.0 refresh rate, which guarantees an immersive viewing experience. Graphics rendering is effectively managed by the Intel UHD Graphics 620, providing stability across gaming and design software. Physical endurance is addressed by a long-lasting 55.0 battery and a portable chassis weighing 1.2kg, keeping you productive on the go. Coupled with the intuitive Windows 10 environment, the Dell XPS 13 hits all the right notes for its category.",,https://www.dell.com/en-us/shop/dell-laptops/xps-13-laptop/spd/xps-13-9350-intel-laptop,2055.9,USD,246708
Laptop,Acer,Aspire 3,Intel Core i3 7130U 2.7GHz,4,1024,Intel HD Graphics 620,Linux,2.1,,,15.6,1366x768,165,,,,"The Acer Aspire 3 seamlessly blends aesthetics with performance, making it a highly capable companion for daily tasks. In terms of hardware, it is driven by the Intel Core i3 7130U 2.7GHz processor, 4 of memory and a spacious 1024.0 of internal storage, ensuring brisk responsiveness. Visuals are handled by a 15.6-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 165.0 refresh rate, which guarantees an immersive viewing experience. The inclusion of the Intel HD Graphics 620 ensures that graphics-heavy tasks are executed with ease. Practicality is further enhanced by a portable chassis weighing 2.1kg, offering an excellent balance of longevity and comfort. Coupled with the intuitive Linux environment, the Acer Aspire 3 hits all the right notes for its category.",,https://www.gadgets360.com/acer-aspire-3-8130; https://www.productindetail.com/pn/acer-aspire-3,403.7,USD,48444
Laptop,Acer,Aspire 3,Intel Core i3 7100U 2.4GHz,4,1024,Intel HD Graphics 620,Windows 10,2.4,,,15.6,1366x768,165,,,,"The Acer Aspire 3 seamlessly blends aesthetics with performance, making it a feature-rich companion for daily tasks. Under the hood, it is powered by the Intel Core i3 7100U 2.4GHz processor, 4 of memory and a spacious 1024.0 of internal storage, ensuring brisk responsiveness. Visuals are handled by a 15.6-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 165.0 refresh rate, which guarantees an immersive viewing experience. Graphics rendering is effectively managed by the Intel HD Graphics 620, providing stability across gaming and design software. For users constantly on the move, it features a portable chassis weighing 2.4kg. Operating on Windows 10, this configuration positions the Acer Aspire 3 as a highly capable daily driver.",,https://www.gadgets360.com/acer-aspire-3-8130; https://www.productindetail.com/pn/acer-aspire-3,422.4,USD,50688
Laptop,Acer,Aspire 3,AMD A9-Series 9420 3GHz,4,1024,AMD Radeon R5,Windows 10,2.1,,,15.6,1366x768,165,,,,"Presenting the Acer Aspire 3: a premium device built for uncompromised productivity and entertainment. System operations are engineered around the AMD A9-Series 9420 3GHz processor, 4 of memory and a spacious 1024.0 of internal storage, providing the necessary bandwidth for intensive applications. The device incorporates a 15.6-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 165.0 refresh rate, making it fantastic for media consumption and creative work. Graphics rendering is effectively managed by the AMD Radeon R5, providing stability across gaming and design software. It integrates a surprisingly light 2.1kg frame to maximize mobility without sacrificing runtime. Ultimately, with Windows 10 at the helm, the Acer Aspire 3 easily satisfies the rigorous demands of contemporary digital life.",,https://www.gadgets360.com/acer-aspire-3-8130; https://www.productindetail.com/pn/acer-aspire-3,434.5,USD,52140
Laptop,Dell,XPS 13,Intel Core i7 8550U 1.8GHz,8,256,Intel UHD Graphics 620,Windows 10,1.21,55,,13.3,1920x1080,360,,,,"The Dell XPS 13 seamlessly blends aesthetics with performance, making it a premium companion for daily tasks. The core of its performance lies in the Intel Core i7 8550U 1.8GHz processor, 8 of memory and a spacious 256.0 of internal storage, allowing users to navigate demanding workflows seamlessly. Its front panel is dominated by a 13.3-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 360.0 refresh rate, providing vibrant colors and sharp contrasts. With the Intel UHD Graphics 620 on board, visual performance is consistently maintained at a high tier. Practicality is further enhanced by a long-lasting 55.0 battery and a portable chassis weighing 1.21kg, offering an excellent balance of longevity and comfort. Coupled with the intuitive Windows 10 environment, the Dell XPS 13 hits all the right notes for its category.",,https://www.dell.com/en-us/shop/dell-laptops/xps-13-laptop/spd/xps-13-9350-intel-laptop,1813.9,USD,217668
Laptop,Dell,XPS 13,Intel Core i7 7560U 2.4GHz,8,256,Intel Iris Plus Graphics 640,Windows 10,1.23,52,,13.3,3200x1800,360,,,,"Presenting the Dell XPS 13: a highly capable device built for uncompromised productivity and entertainment. In terms of hardware, it is powered by the Intel Core i7 7560U 2.4GHz processor, 8 of memory and a spacious 256.0 of internal storage, ensuring brisk responsiveness. Its front panel is dominated by a 13.3-inch display featuring a crisp 3200x1800 resolution featuring an ultra-smooth 360.0 refresh rate, providing vibrant colors and sharp contrasts. When it comes to graphical fidelity, the Intel Iris Plus Graphics 640 steps in to accelerate complex visual workloads. Physical endurance is addressed by a long-lasting 52.0 battery and a surprisingly light 1.23kg frame, keeping you productive on the go. Ultimately, with Windows 10 at the helm, the Dell XPS 13 easily satisfies the rigorous demands of contemporary digital life.",,https://www.dell.com/en-us/shop/dell-laptops/new-xps-13-laptop/spd/xps13dx13260laptop,1516.9,USD,182028
Laptop,Dell,XPS 13,Intel Core i5 8250U 1.6GHz,8,256,Intel UHD Graphics 620,Windows 10,1.21,55,,13.3,1920x1080,360,,,,"The Dell XPS 13 seamlessly blends aesthetics with performance, making it a sophisticated companion for daily tasks. It boasts an impressive architecture featuring the Intel Core i5 8250U 1.6GHz processor, 8 of memory and a spacious 256.0 of internal storage to comfortably manage multitasking without bottlenecks. Users will appreciate the visual fidelity offered by a 13.3-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 360.0 refresh rate, perfect for streaming and reading. With the Intel UHD Graphics 620 on board, visual performance is consistently maintained at a high tier. Physical endurance is addressed by a substantial 55.0 cell and a portable chassis weighing 1.21kg, keeping you productive on the go. Operating on Windows 10, this configuration positions the Dell XPS 13 as a highly capable daily driver.",,https://www.dell.com/en-us/shop/dell-laptops/xps-13-laptop/spd/xps-13-9350-intel-laptop,1791.9,USD,215028
Laptop,Acer,Aspire 3,AMD A9-Series 9420 3GHz,4,256,AMD Radeon R5,Windows 10,2.1,,,15.6,1366x768,165,,,,"The Acer Aspire 3 seamlessly blends aesthetics with performance, making it a powerful companion for daily tasks. It boasts an impressive architecture featuring the AMD A9-Series 9420 3GHz processor, 4 of memory and a spacious 256.0 of internal storage to comfortably manage multitasking without bottlenecks. Visuals are showcased on a 15.6-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 165.0 refresh rate, which guarantees an immersive viewing experience. With the AMD Radeon R5 on board, visual performance is consistently maintained at a high tier. It integrates a surprisingly light 2.1kg frame to maximize mobility without sacrificing runtime. Ultimately, with Windows 10 at the helm, the Acer Aspire 3 easily satisfies the rigorous demands of contemporary digital life.",,https://www.gadgets360.com/acer-aspire-3-8130; https://www.productindetail.com/pn/acer-aspire-3,496.1,USD,59532
Laptop,Acer,Aspire 3,Intel Pentium Quad Core N4200 1.1GHz,4,1024,Intel HD Graphics 505,Windows 10,2.1,,,15.6,1366x768,165,,,,"Presenting the Acer Aspire 3: a sophisticated device built for uncompromised productivity and entertainment. Under the hood, it is engineered around the Intel Pentium Quad Core N4200 1.1GHz processor, 4 of memory and a spacious 1024.0 of internal storage, ensuring brisk responsiveness. Users will appreciate the visual fidelity offered by a 15.6-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 165.0 refresh rate, perfect for streaming and reading. Graphics rendering is effectively managed by the Intel HD Graphics 505, providing stability across gaming and design software. It integrates an overall weight of just 2.1kg to maximize mobility without sacrificing runtime. Coupled with the intuitive Windows 10 environment, the Acer Aspire 3 hits all the right notes for its category.",,https://www.gadgets360.com/acer-aspire-3-8130; https://www.productindetail.com/pn/acer-aspire-3,399.86,USD,47983.2
Laptop,Dell,XPS 13,Intel Core i7 8550U 1.8GHz,8,256,Intel UHD Graphics 620,Windows 10,1.21,52,,13.3,3840x2160,360,,,,"The Dell XPS 13 seamlessly blends aesthetics with performance, making it a sophisticated companion for daily tasks. Under the hood, it is fueled by the Intel Core i7 8550U 1.8GHz processor, 8 of memory and a spacious 256.0 of internal storage, ensuring brisk responsiveness. Its front panel is dominated by a 13.3-inch display featuring a crisp 3840x2160 resolution featuring an ultra-smooth 360.0 refresh rate, providing vibrant colors and sharp contrasts. Graphics rendering is effectively managed by the Intel UHD Graphics 620, providing stability across gaming and design software. Practicality is further enhanced by a substantial 52.0 cell and an overall weight of just 1.21kg, offering an excellent balance of longevity and comfort. Coupled with the intuitive Windows 10 environment, the Dell XPS 13 hits all the right notes for its category.",,https://www.dell.com/en-us/shop/dell-laptops/new-xps-13-laptop/spd/xps13dx13260laptop,2143.9,USD,257268
